,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
102371,5nsFJfYtAFZmL9PbtYKYcA,Stephen Sanchez,Easy On My Eyes,See The Light,64,180146,False,0.728,0.796,4,-5.33,1,0.0461,0.162,9.28e-06,0.196,0.691,117.925,4,songwriter
102527,40xJenyivPG4n1168jLx0t,Sara Kays,Daily Pop Mix,Watching TV,0,160677,False,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965,4,songwriter
102210,4tI1u9uQXYLnswRzcysxDo,Zevia,we're all sad here,"life, i'm over you",64,203470,False,0.495,0.322,11,-12.277,1,0.181,0.834,0.0,0.105,0.17,78.677,1,songwriter
102235,5psDzu1jxWGPuBfI1IldbF,Anson Seabra,Alternative Christmas 2022,Christmas Got Colder,0,129610,False,0.585,0.274,5,-9.831,1,0.0717,0.791,0.0,0.109,0.471,81.37,5,songwriter
102101,2jdAk8ATWIL3dwT47XpRfu,John Mayer,Continuum,Slow Dancing in a Burning Room,74,242000,False,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,5,songwriter
102986,3TQbr3G3U5wlwEJejmqC1F,John Mayer,The Search for Everything,Never on the Day You Leave,56,220866,False,0.536,0.355,2,-8.61,1,0.0259,0.733,1.22e-05,0.138,0.22,139.888,4,songwriter
102902,6cx5CvFhqN19efStehJqoW,Laufey,Everything I Know About Love,Valentine,63,168906,False,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51,4,songwriter
102947,5BI1XqMJK91dsEq0Bfe0Ov,Peter Frampton,On air 70's Hits,Show Me The Way,0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,songwriter
102346,2sl0hX1iAOPeExrPVyOXVa,Tom Petty and the Heartbreakers,"It's Christmas, Let's Dance",Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,songwriter
102139,1zzwcBhUh3TqB2sVJWH84i,Bryan Adams,Rock Workout 2023,Summer Of '69,1,217493,False,0.5,0.908,2,-4.303,1,0.0418,0.0166,0.0,0.128,0.744,138.834,4,songwriter
102621,6Td37HXpeCVelczrLcg73L,Prateek Kuhad,The Way That Lovers Do,Full Time Lover,37,95000,False,0.541,0.254,9,-10.966,1,0.0387,0.929,0.000325,0.101,0.251,187.857,4,songwriter
102499,2qKeUd9ZpfczM8WSWBVT9i,Amy Macdonald,Christmas Dinner 2022,This Christmas Day,0,218798,False,0.248,0.572,10,-6.827,1,0.0429,0.278,0.0,0.139,0.228,102.729,3,songwriter
102370,2jhl4HxYbNC5OPvqxiodUG,Osho Jain,Saar,Kya Dekhu,41,185059,False,0.612,0.205,6,-12.279,1,0.0307,0.884,1.98e-06,0.139,0.31,82.953,4,songwriter
102198,1mKn5hUaKv6R4DSLB3i4Z2,Annie Lennox,Christmas Vibes But Not Christmas Songs,In The Bleak Midwinter,0,210840,False,0.322,0.189,0,-13.902,1,0.0331,0.774,0.0,0.108,0.158,141.791,4,songwriter
102687,2vtwuaAGoDPlsLujnfTYEu,Steve Winwood,Mirando las nubes,Valerie,0,246333,False,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,songwriter
102584,4yugZvBYaoREkJKtbG08Qr,Eagles,Eagles (2013 Remaster),Take It Easy - 2013 Remaster,77,211577,False,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4,songwriter
102901,0U32q8CZRRo7xCzyiaZw5f,Motohiro Hata,言ノ葉,Rain,58,293040,False,0.626,0.655,9,-6.69,1,0.0263,0.503,0.0,0.13,0.542,92.003,4,songwriter
102059,3q5Ur1rIlB8NuOY6FbzxJs,Raghav Chaitanya,Baatein,Baatein,49,246486,False,0.568,0.356,2,-8.365,1,0.0335,0.705,0.0,0.141,0.383,147.916,4,songwriter
102328,1xvADDTyr4ZCu5NPPkOJzU,Jimmy Buffett,Best 70s Rock Tunes,Survive,0,291400,False,0.448,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.369,146.689,4,songwriter
102096,7816irfzlAgs6ACKmCWg5C,Bryan Adams,Kick It,Summer Of '69,0,217493,False,0.5,0.908,2,-4.303,1,0.0418,0.0166,0.0,0.128,0.744,138.834,4,songwriter
102312,7p33u7IZ8j9NoQeI1v45oG,Anupam Roy,Belaseshe,Obhabe Keno,43,213016,False,0.578,0.307,2,-11.479,1,0.032,0.871,2.72e-05,0.114,0.316,77.917,4,songwriter
102974,2q3LzfknBzye3xXjgiJBjS,Gatton;Brooke Young,...When Scars Become Art,When Scars Become Art,67,287560,False,0.524,0.114,11,-17.027,1,0.0507,0.929,0.0,0.917,0.314,119.818,4,songwriter
103454,3lUQpvfWFcxZC3RYAVGE7F,Pink Sweat$,I Feel Good,I Feel Good,68,136058,False,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,soul
103794,0bBrzWjLjJiWKMveUiQqF4,The Staple Singers,(70's) Seventies Collected Volume 2,I'll Take You There,0,194506,False,0.864,0.594,0,-9.421,1,0.0448,0.156,8.34e-05,0.111,0.841,101.564,4,soul
103209,52R7gy1XLWhVOo82u1bTF5,Pink Sweat$,Relaxing Pop,I Feel Good,2,136058,False,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,soul
103309,3OrRT1vFUUWOIzRtwSzib5,The Jackson 5,Best Christmas Songs 2022 | For under the Mistletoe,I Saw Mommy Kissing Santa Claus,1,181360,False,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4,soul
103741,3KtPFUtvsptrf1cz4iNaJc,Smokey Robinson & The Miracles,Soulful Christmas,Jingle Bells,0,167733,False,0.565,0.676,2,-7.482,1,0.0384,0.335,0.0,0.125,0.963,103.554,4,soul
103579,5cCcTvZstIyX4Rg18MhVOJ,The Spinners,Slow Down Soul,Could It Be I'm Falling in Love,0,249733,False,0.382,0.727,9,-6.677,0,0.0861,0.729,0.0,0.196,0.826,103.633,4,soul
103896,4dfKkLkiQsPr6DNux83BC3,Candi Staton,Gourmet Soul,Young Hearts Run Free,0,249293,False,0.646,0.693,7,-8.08,0,0.0436,0.162,5.79e-06,0.263,0.825,115.514,4,soul
103546,7CRq6EqepmU0tCp21MFkeq,James Brown,Christmas Eve At Home,Santa Claus Go Straight To The Ghetto,0,181052,False,0.639,0.61,0,-6.101,1,0.0446,0.481,0.0,0.203,0.812,139.608,4,soul
103437,1VOIfOBCgAfM6jJW9mzKWS,Jamie Miller,New Pop Classics,It Is What It Is,0,125746,False,0.691,0.741,4,-5.617,1,0.288,0.0868,0.0,0.109,0.318,161.917,4,soul
103679,2zTj94PV5GhYcGin1fHNho,Tamia,Mellow Bars R'n'B,Questions,0,206266,False,0.625,0.375,3,-11.094,0,0.0767,0.702,0.0,0.102,0.48,79.948,4,soul
103936,30BsewEJZPxfuLNAlZPFje,Emeli Sandé,Our Version Of Events (Special Edition),"Read All About It, Pt. III",68,283706,False,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,4,soul
103636,7DE8apM8jjNShpXLOTIwl0,Kabza De Small;Stakev,Wonderland: Afrobeats Meets Amapiano II (DJ Mix),Rekere 2 (Mixed),13,209371,False,0.77,0.842,1,-9.22,1,0.0398,0.0874,0.513,0.0657,0.626,115.373,4,soul
103867,3RxaQR8u2FykPkolQJIxiE,Pink Sweat$;Nikhita Gandhi,At My Worst (Nikhita Gandhi Remix),At My Worst (Nikhita Gandhi Remix),36,169127,False,0.798,0.415,0,-5.877,1,0.0403,0.753,0.0,0.165,0.566,91.927,4,soul
103604,2CsXdbVGSXXGa08ZDITTUF,Roy Woods;Drake,Trending Pop,Drama,0,251859,True,0.708,0.358,11,-9.815,1,0.0563,0.157,0.0,0.109,0.118,122.021,4,soul
103721,2Fo0axQm6w96Arw4hOq46L,Anthony Hamilton,Modern R&B Love,Day Dreamin',0,261946,False,0.78,0.645,1,-5.009,0,0.225,0.0692,5.49e-05,0.102,0.686,77.012,4,soul
103070,6DaU2IbDQrCHjwWHGwABkd,Omar Apollo,All Out Alternative,Archetype,0,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul
103825,1GZj9r3vJ91roOZ0oYJrW5,Peggy Lee,Weihnachtssongs,The Christmas Waltz,0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,soul
103469,7tqhbajSfrz2F7E1Z75ASX,Marvin Gaye;Tammi Terrell,United,Ain't No Mountain High Enough,82,151666,False,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,4,soul
103382,5iZHiszTI7pLs8n1QgHdCL,The Jackson 5,pov: you ride on santa's sleigh,Santa Claus Is Coming To Town,0,144080,False,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,soul
103208,1e2uzg2yWFPoYs0hKx65yE,Pink Sweat$;Kirby,The Look - R&B Feels,Better,0,176320,False,0.613,0.471,1,-6.644,0,0.107,0.316,1.37e-06,0.117,0.406,143.064,4,soul
103571,2CjmX9aRcnD1UKAkWPz0jf,Chaka Khan,R'n'B Studying,Where Are You Tonite,0,296400,False,0.69,0.494,7,-14.759,0,0.041,0.198,2.26e-05,0.0616,0.86,89.901,4,soul
103377,3ucUaEnrr7QIYr9ErAyrEH,The Jackson 5,World's Best Christmas Playlist,Santa Claus Is Coming To Town,0,144080,False,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,soul
103899,35sDhALYnyK031XISbu7dd,Booker T. & the M.G.'s,Thanksgiving Party,My Sweet Potato,0,167293,False,0.831,0.471,5,-15.746,1,0.0519,0.343,0.768,0.0527,0.727,118.824,4,soul
103888,6n1FgsPR2m9IisWxacTjlY,Greentea Peng,Best R&B Tunes,Sinner,0,140466,False,0.69,0.39,4,-10.636,0,0.0429,0.282,0.0277,0.104,0.136,118.085,4,soul
103902,2bySWrm7uc1BewjJQrVHkq,Rendezvous At Two,Play with Me,Play with Me,59,252445,True,0.716,0.438,6,-12.369,1,0.261,0.332,0.0,0.114,0.269,106.613,4,soul
103059,2p7i9qV8ciRIwoAVOmakQu,Omar Apollo,The Look - R&B Feels,Endlessly,0,154119,False,0.59,0.687,1,-7.725,1,0.101,0.658,0.00016,0.117,0.843,192.123,4,soul
103168,5tJABPAg1BCw6np2l95fed,Pink Sweat$,Gourmet Soul,At My Worst,0,170344,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,soul
103249,5SGoc2TZZ7xGdLQ7kpU06d,Otis Redding,Christmas Dinner,"Merry Christmas, Baby [take 1] - Take 1",0,152933,False,0.746,0.458,11,-8.844,1,0.0312,0.0631,0.0,0.167,0.942,100.429,4,soul
103811,20hZGWimITfD4OnTNq6mg3,Darci,Middle Of It,Middle Of It,51,171891,False,0.682,0.894,11,-8.24,0,0.0386,0.0126,0.0335,0.159,0.598,130.008,4,soul
103344,2EIizvgJni0jT9SqqFv64N,The Jackson 5,Christmas Best Hits 2022,I Saw Mommy Kissing Santa Claus,0,181360,False,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4,soul
103596,4t8FOtt2xPRrxlhiqW1sKz,The Supremes,Christmas Soul Classics,Children's Christmas Song - Stereo,0,170506,False,0.674,0.666,10,-9.749,1,0.0381,0.392,0.0,0.231,0.734,115.868,4,soul
103318,4XXnfTAxVM9Fwmk1sIt76Z,The Jackson 5,Rockin' Around The Christmas Tree 2022,I Saw Mommy Kissing Santa Claus,0,181360,False,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4,soul
103626,1V84nWUcaKN1j3vYvxfd5t,Rick James;Teena Marie,Un tecito y a mimir,Fire And Desire,0,436533,False,0.385,0.458,1,-9.5,1,0.0361,0.287,7.43e-05,0.108,0.136,134.673,3,soul
103543,7aoJALsQuyzF9KnkO7AwXf,James Brown;The Original J.B.s,Disco Boogie Mood,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",1,316004,False,0.793,0.783,10,-5.088,0,0.0637,0.113,1.26e-05,0.305,0.798,108.332,4,soul
103623,0of5j8ybwjDJCSaGjN8KJn,Amber Mark,Un tecito y a mimir,Generous,0,164029,False,0.831,0.542,10,-6.652,0,0.169,0.234,0.0,0.261,0.493,132.076,4,soul
103695,3cHu1UqgGTMPLiGrWDQHVC,Frankie Valli & The Four Seasons,Christmas Music - Holiday Hits,I Saw Mommy Kissing Santa Claus,0,136306,False,0.629,0.56,0,-11.455,0,0.0523,0.595,0.0,0.182,0.88,118.895,3,soul
103158,3SdTKo2uVsxFblQjpScoHy,Ben E. King,Don't Play That Song (Mono),Stand by Me,80,180055,False,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,soul
103198,4vDwtuYOAax6JkphCGDO9Q,Marvin Gaye;Tammi Terrell,60s Christmas Party,Ain't No Mountain High Enough - Mono Version,0,149000,False,0.617,0.835,11,-5.384,0,0.0321,0.359,0.000698,0.118,0.833,129.172,4,soul
103663,7b0yiad9yxqvw3YcHqUeHJ,dvsn,Daily Pop Mix,If I Get Caught,0,186114,True,0.797,0.492,8,-5.288,0,0.0815,0.159,0.0,0.0584,0.875,149.019,3,soul
103598,4Gswlf1lBeiLZ2xLjDUnf8,The Supremes,Christmas Soul Classics,Little Bright Star - Stereo,0,146000,False,0.711,0.774,3,-6.769,1,0.0564,0.549,0.0,0.103,0.553,115.007,4,soul
103789,4AUror8X0wwt0KSpTJmGHW,Dinah Washington;Brook Benton,60s Christmas Party,Baby (You've Got What It Takes),0,169933,False,0.683,0.668,3,-8.36,1,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,4,soul
103380,42z7tdStijHmWnNpenQd0X,The Jackson 5,CHRISTMAS TOP HITS 2022,I Saw Mommy Kissing Santa Claus,0,181360,False,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4,soul
103938,6Cw10XBz3GOwJzxnObDKIX,Brylho,Brylho,Noite do prazer,43,260306,False,0.748,0.648,7,-5.797,0,0.0278,0.484,1.48e-05,0.11,0.743,112.529,4,soul
103426,2vMTkgksMSjU7YYnxEAmFo,Majid Jordan,Coffee Chill,Waves of Blue,0,208746,False,0.652,0.861,6,-4.863,0,0.0565,0.00743,2.25e-05,0.337,0.333,99.983,4,soul
104521,6xRglH0lCDxiHEjbDRxT3v,Natos y Waor;Recycled J,Luna llena,Hasta que salga el sol,59,247000,False,0.903,0.476,2,-8.298,1,0.0532,0.00193,0.0343,0.285,0.825,119.974,4,spanish
104737,7xMB5cVA1PFAXOLk50R9zJ,Rosario,Rosario,Una Lágrima Mas,28,227453,False,0.637,0.844,4,-1.907,0,0.0333,0.25,0.0,0.319,0.786,121.097,4,spanish
104740,1DAQazoAPdbbcc17zgpGep,Nach,Los Viajes Inmóviles,Donde Descansa La Esperanza,27,319013,False,0.507,0.559,8,-12.794,1,0.284,0.707,0.000853,0.326,0.366,132.499,3,spanish
104660,7ff6C3FZOZ5PUdThSB2oyo,Cepeda,Pastillas Rosas,Pastillas Rosas,48,172173,False,0.61,0.672,0,-7.803,1,0.0883,0.107,0.0,0.182,0.785,144.041,4,spanish
104411,0tu5F0rmLZYIdUMEvfRXAo,Álvaro De Luna,Levantaremos al sol,Juramento eterno de sal,60,205546,False,0.631,0.594,2,-5.727,1,0.0581,0.0225,1.91e-06,0.351,0.716,129.991,4,spanish
104678,2fqKBa80qJ7yhucBwLXZF5,El Último De La Fila,Historia de una Banda (En Directo),Aviones Plateados - En Directo,55,230779,False,0.69,0.518,2,-6.077,0,0.0422,0.394,0.0,0.14,0.544,139.941,4,spanish
104626,19DWatOM5AhRdh9heZojpo,Cyclo;Tefa,En Silencio,Solo por una vez,28,216000,False,0.56,0.667,1,-7.877,0,0.122,0.218,0.0,0.108,0.485,174.074,4,spanish
104513,4qwHe75josQHnb5moQ1tqE,Cyclo;Rid3r,Confinad@s,Hollows,29,221538,False,0.536,0.496,9,-13.503,1,0.358,0.637,0.0,0.084,0.397,92.128,4,spanish
104859,0wA3AZzA0gp0wfSS0SpZt5,Melendi;Mau y Ricky,La Boca Junta,La Boca Junta,62,227312,False,0.663,0.836,11,-5.111,1,0.0384,0.464,0.0,0.0554,0.802,154.952,4,spanish
104136,0jkerRBIvFvHMHtaq669LX,Mägo de Oz,"Hechizos, pócimas y brujería",Brujas,37,334466,False,0.458,0.922,2,-3.716,1,0.0868,0.011,1.14e-05,0.141,0.403,126.611,4,spanish
104811,76NtMPMpA6fuUH4euMYZoD,Rels B;DELLAFUENTE,Flakk Daniel's Lp,Buenos Genes,72,245190,True,0.804,0.535,4,-8.603,0,0.143,0.486,0.0,0.108,0.628,151.957,4,spanish
104076,6R6GLuPhYvJbc7nR1suhp1,Antonio Orozco;KAROL G,Para entrar en calor,Dicen,0,221992,False,0.71,0.824,10,-3.869,0,0.147,0.128,0.0,0.399,0.89,88.942,4,spanish
104636,7keMiPj1IUO7hnFXIdBsYv,Luis Eduardo Aute,De la Luz y la Sombra (En Directo),Sin Tu Latido - En Directo,29,295773,False,0.441,0.775,9,-7.8,1,0.448,0.808,1.54e-06,0.977,0.394,150.019,4,spanish
104973,2HKTMtMM6aXnCq8kUHXm0J,Estopa,2.0,Me Quedaré,56,197293,False,0.641,0.853,4,-4.76,0,0.0591,0.377,0.0,0.262,0.629,156.014,4,spanish
104938,5t9QtifHOBsN5hWjmInJNG,Saratoga,Secretos y Revelaciones,El Planeta Se Apaga,27,191626,False,0.478,0.933,5,-3.659,0,0.06,0.000301,0.000715,0.361,0.607,99.93,4,spanish
104899,1AZC7taMOBklqgY2j5G9Gr,La Quinta Estacion,Directo Desde Madrid,Sueños Rotos (Versión Acústica) [Directo Madrid] - En Vivo,27,261346,False,0.434,0.487,6,-6.297,1,0.0299,0.185,0.0,0.883,0.194,139.859,4,spanish
104280,1emXmdgsZW9YqhhhDzHYaI,Magneto,La Historia De Magneto,Sueño por Sueño,35,248866,False,0.535,0.415,11,-11.765,1,0.0351,0.325,3.47e-05,0.0956,0.173,72.975,4,spanish
104883,1z9c3wLAmRR4eEuae1A7Wh,Rigoberta Bandini,La Emperatriz,La Emperatriz,58,248053,False,0.6,0.462,0,-7.604,1,0.0331,0.514,0.00691,0.112,0.235,110.996,4,spanish
104761,0eTNLIPzgURsXMdgX4cdpJ,Supersubmarina,Electroviral,LN Granada,54,191746,False,0.554,0.919,9,-3.615,1,0.0515,0.00511,0.000497,0.519,0.386,140.009,1,spanish
104319,3z4XtoZVf8AOoR18Lnp7e1,Pablo Alborán;Aitana;Álvaro De Luna,Llueve sobre mojado,Llueve sobre mojado,65,228783,False,0.663,0.782,11,-4.519,0,0.1,0.00153,0.000848,0.121,0.611,145.077,4,spanish
104549,6O2Z54leWmwZ0gps45K3Fd,Hombres G,30 años y un día,Chico tienes que cuidarte - Remaster 2015,31,249960,False,0.678,0.855,9,-4.518,1,0.0333,0.0822,3.52e-06,0.043,0.882,104.075,4,spanish
104174,3hlWUNjAlbZ6nOjAbrivBv,Pereza,Animales,Princesas,65,217000,False,0.683,0.846,7,-3.551,1,0.0422,0.0634,0.0,0.346,0.706,131.884,4,spanish
104371,4Nv8o9ahmrJPdiufaAQxoZ,Tony Landa,Momentos junto a ti (Remasterizado 2014),Un adiós - 2014 Remaster,31,209920,False,0.419,0.866,4,-4.161,1,0.0337,0.31,3.15e-06,0.221,0.964,153.404,4,spanish
104527,6TLmoYJ6NRKdPrzcotozo6,Deluxe,En confinement,Get Down - en confinement,30,263263,False,0.674,0.718,7,-6.403,1,0.138,0.229,0.00151,0.0703,0.721,74.865,4,spanish
104210,6r4tqiXfvBESY1XP7WY3A1,Cyclo;Zarcort,La Oveja Negra,Como la Primera Vez,34,158519,False,0.741,0.358,8,-13.815,0,0.0767,0.709,1.47e-06,0.179,0.547,134.954,4,spanish
104235,03tw8mfWcT37mE7M0DIffv,Mägo de Oz,La ciudad de los arboles,El rincon de los sentidos,34,280640,False,0.498,0.929,2,-5.049,1,0.0467,0.00541,0.0,0.142,0.503,105.046,4,spanish
104101,2LmlZvAmT1L0O3iPVSQWOX,Mecano,Entre el Cielo y el Suelo (Bonus Tracks Edition),Hijo de la luna,69,259146,False,0.45,0.527,1,-7.212,0,0.0341,0.695,8.31e-06,0.0685,0.569,179.474,3,spanish
104986,15f3aIvW7EOzB7YZThAfr6,La Oreja de Van Gogh,Campana Sobre Campana,Campana Sobre Campana,26,130694,False,0.656,0.383,9,-14.554,1,0.0274,0.0197,0.0331,0.0715,0.407,94.012,4,spanish
104902,0CjaLvAqN97KPVWgOJ1vbD,Pablo Alborán;Jesse & Joy,Tanto (Edición Premium),Dónde está el amor (feat. Jesse & Joy),72,233895,False,0.597,0.848,4,-5.458,1,0.0406,0.173,0.0,0.373,0.324,139.876,4,spanish
104947,1KhqSLS8YafrUCbjrn8WxZ,Love of Lesbian,1999 (o como generar incendios de nieve con una lupa enfocando la luna),Club de fans de John Boy,56,231160,False,0.644,0.819,11,-8.05,0,0.0324,0.136,0.00283,0.233,0.782,132.037,4,spanish
104346,7AQP91cKxvdW7uLAHRi0Wd,Rosana,Lunas rotas,Lunas rotas,32,274693,False,0.755,0.448,4,-8.702,0,0.027,0.706,2.59e-05,0.101,0.397,92.039,4,spanish
104139,29KKAYmkeuzhFpMBCpMiRu,Siempre Asi,Éxitos del Pop en Español de los Años 2000,Y Hubo Alguien,0,209960,False,0.628,0.63,6,-5.144,0,0.266,0.75,0.0,0.792,0.726,96.2,4,spanish
104621,0LQRwiisfRszZE4PCdlvI8,Cyclo;Efe-R,En Silencio,Help Me,28,292011,False,0.646,0.883,8,-6.555,1,0.187,0.645,0.0,0.318,0.578,99.389,4,spanish
104499,1TmVTFDHoxEjmupanB7I3G,Mägo de Oz,Diabulus in Opera (Live),Revolución - Live Arena Ciudad de México el 6 de mayo de 2017,30,321511,False,0.385,0.98,9,-3.509,1,0.16,0.0408,0.00739,0.959,0.476,147.042,4,spanish
104370,4lYGDM2P0P6NosnaoFiPqB,Antonio Orozco;Sebastian Yatra,Entre Sobras Y Sobras Me Faltas,Entre Sobras Y Sobras Me Faltas,62,234753,False,0.457,0.408,10,-9.408,1,0.0414,0.651,0.0,0.113,0.218,80.403,3,spanish
104198,0M80EAItJD4MyyTWodjbb7,Cristian,Mulán (Banda Sonora Original en Español),Tu Corazón (Tema Principal),35,253826,False,0.679,0.82,10,-9.064,0,0.0762,0.0384,0.0,0.0943,0.6,105.994,4,spanish
104687,5hsvh1GGkB9skPAjQYlX7O,Los Muertos de Cristo,Los Olvidados,Ni Dios Ni Amo,28,164832,False,0.332,0.894,11,-6.103,0,0.0469,0.0207,0.0,0.126,0.656,174.034,4,spanish
104584,02dphTJYUQ9pmdNC52iyOz,Mägo de Oz,Finisterra,Fiesta Pagana,70,296751,False,0.434,0.897,11,-4.845,0,0.0695,0.0124,4.22e-05,0.0772,0.376,135.54,4,spanish
104901,72nJMBop58qf4xbNwZD0qO,Samuraï;Belén Aguilera,De Charco En Charco,De Charco En Charco,58,160589,False,0.763,0.803,5,-4.297,1,0.0374,0.351,0.0,0.27,0.685,125.036,4,spanish
104059,6zXXw4MXN0yzGndlaOBslP,Antonio José;Alejandro Fernández,Dulce Balada,Tal Vez,0,214080,False,0.532,0.692,7,-5.769,1,0.0462,0.496,0.0,0.149,0.46,151.938,4,spanish
104328,428cFrawSqeLoyooQjAW9d,Fito y Fitipaldis,Lo mas lejos a tu lado,La casa por el tejado,63,267760,False,0.734,0.852,7,-5.632,0,0.0483,0.323,2.27e-05,0.421,0.89,149.976,4,spanish
104096,6eGTANo4ak5Tb1FCBLtoFT,Los Rodriguez,Música para casa,Mi Enfermedad,0,209053,False,0.489,0.96,2,-5.424,1,0.0386,0.0913,0.000732,0.146,0.894,133.21,4,spanish
104312,6VVBXRsXAuN5UvqKNw7j0l,Estopa,Estopa,Cacho a Cacho,61,148746,False,0.456,0.843,0,-8.682,1,0.0559,0.105,0.00176,0.0939,0.842,79.608,4,spanish
104974,7Eh2mdfhNMLRm7BFSS4uWU,La Casa Azul,La Gran Esfera,Podría Ser Peor,56,253014,False,0.662,0.909,5,-4.995,1,0.0407,0.0498,0.0104,0.212,0.617,125.018,4,spanish
105453,57bY38pZVvHLS6LCBpzMKQ,Oscar Hollis,All About Mine,All About Mine,21,148000,False,0.742,0.18,1,-17.959,0,0.0689,0.882,0.94,0.101,0.0664,130.002,4,study
105792,6WGQR4SuHTBlsEyKNs5SNl,Timothy Infinite,Soleado,Profundo,5,150329,False,0.669,0.413,1,-5.673,1,0.0953,0.353,0.86,0.11,0.243,181.961,4,study
105209,3ZVLP49KrKZakJz9w55ef7,Lobby Lingu!n!,los beachos,los beachos,40,132209,False,0.618,0.599,6,-12.1,0,0.15,0.371,0.827,0.834,0.256,172.057,4,study
105309,2AyGe2TYtgvJ7xyM3db0jH,Nokawa,Fresher Scents,Fresher Scents,40,111818,False,0.645,0.3,5,-7.833,0,0.0641,0.109,0.903,0.0863,0.49,176.397,4,study
105739,2xiEEIe7VqeOlGP6yjwq6K,Nathan Kawanishi,Lush Loops,Kizutsuita,8,104076,False,0.81,0.651,9,-9.005,0,0.0515,0.188,0.311,0.106,0.875,129.918,4,study
105578,3q2PG43k0J0XTiDUgpeubz,Lazy Leopard,Follow Me,Follow Me,9,97687,False,0.738,0.358,4,-13.432,0,0.0595,0.808,0.906,0.142,0.433,79.989,4,study
105851,1zYUBI0Rg2AKEwv0uglJW8,SLKBTS,minor distance,minor distance,31,133150,False,0.782,0.443,6,-10.585,0,0.0973,0.157,0.884,0.102,0.215,72.993,4,study
105545,2pQQ6irZMeNEZgrEapvJf8,"Sarah, the Illstrumentalist",Celebrate You,Walk Around Lake Johnson,10,130574,False,0.74,0.43,11,-6.127,0,0.053,0.384,0.654,0.118,0.345,89.538,4,study
105436,5T41z0Wg9mPbPGXvquzaiK,Ensidya,Raincoat,Raincoat,36,124235,False,0.713,0.384,2,-14.653,1,0.0536,0.781,0.863,0.376,0.504,84.98,4,study
105677,4X3QczFrwEtHYf1MOYyhaG,´Goule,Electro Lofi,Andrea Maria,27,91436,False,0.642,0.239,6,-12.194,1,0.162,0.907,0.955,0.109,0.336,167.936,4,study
105936,7pEhjFHWkHtvBMl1vFPtnV,Matt Large,The Quiet Life,Two Layers of Confusion,5,178654,False,0.663,0.642,7,-8.122,0,0.0882,0.0586,0.776,0.408,0.539,141.913,4,study
105635,3VxYy6Crp6L286kkZkQbjP,DGHTR,Planet Side,Planet Side,8,136666,False,0.716,0.396,2,-8.186,1,0.0707,0.33,0.816,0.104,0.284,144.036,4,study
105867,0ptvpLBPE7M1kGKKhlXUg1,vibe academy,Magic Carpet,Tassels,5,124588,False,0.664,0.347,6,-13.07,1,0.13,0.672,0.335,0.108,0.599,170.055,4,study
105603,0VzxGwJZePOrLCpimYbUnU,Jobii,Clairvoyance,Derive,25,133339,False,0.648,0.35,0,-10.967,0,0.0481,0.91,0.775,0.0717,0.0632,84.039,4,study
105891,707PZGDkSagq6qmceovsLp,Beat Oven,Superpad,Hawaiian Organ Donor,28,84923,False,0.71,0.0816,2,-13.742,0,0.0605,0.748,0.935,0.104,0.47,65.035,4,study
